1983-06-09	289.792498782
1983-06-10	289.863013699
1983-06-13	289.748987854
1983-06-14	289.855072464
1983-06-15	289.791044776
1983-06-16	289.748987854
1983-06-17	289.800722767
1983-06-20	289.789359392
1983-06-21	289.811320755
1983-06-22	289.758241758
1983-06-23	289.868108108
1983-06-24	289.846488841
1983-06-27	289.859608746
1983-06-28	289.760197775
1983-06-29	289.812389381
1983-06-30	289.726141079
1983-07-01	289.750588235
1983-07-05	289.825766871
1983-07-06	289.76146789
1983-07-07	289.82517049
1983-07-08	289.824561404
1983-07-11	289.874313606
1983-07-12	289.8
1983-07-13	289.708542714
1983-07-14	289.732997481
1983-07-15	289.839320705
1983-07-18	289.718402096
1983-07-19	289.716556291
1983-07-20	289.752808989
1983-07-21	289.882352941
1983-07-22	289.716556291
1983-07-25	289.784946237
1983-07-26	289.872592593
1983-07-27	289.713828937
1983-07-28	289.882352941
1983-07-29	289.91521197
1983-08-01	289.882352941
1983-08-02	289.915682968
1983-08-03	289.91521197
1983-08-04	289.81342633
1983-08-05	289.724550898
1983-08-08	289.882352941
1983-08-09	289.915682968
1983-08-10	289.759729272
1983-08-11	289.757939914
1983-08-12	289.882352941
1983-08-15	289.915682968
1983-08-16	289.724550898
1983-08-17	289.847769029
1983-08-18	289.882352941
1983-08-19	289.757939914
1983-08-22	289.848275862
1983-08-23	289.774545455
1983-08-24	289.932885906
1983-08-25	289.732193732
1983-08-26	289.83286385
1983-08-29	289.87012987
1983-08-30	289.719823789
1983-08-31	289.892607004
1983-09-01	289.861354582
1983-09-02	289.781845919
1983-09-06	289.766004415
1983-09-07	289.794142259
1983-09-08	289.870319635
1983-09-09	289.695364238
1983-09-12	289.695364238
1983-09-13	289.679638009
1983-09-14	289.906507791
1983-09-15	289.692307692
1983-09-16	289.895360316
1983-09-19	289.679638009
1983-09-20	289.906137184
1983-09-21	289.736890524
1983-09-22	289.682709447
1983-09-23	289.835125448
1983-09-26	289.79020979
1983-09-27	289.736128237
1983-09-28	289.865652725
1983-09-29	289.915923567
1983-09-30	289.684210526
1983-10-03	289.684210526
1983-10-04	289.865652725
1983-10-05	289.81443299
1983-10-06	289.625
1983-10-07	289.957325747
1983-10-10	289.68914956
1983-10-11	289.626307922
1983-10-12	289.755829904
1983-10-13	289.732997481
1983-10-14	289.915923567
1983-10-17	289.809655172
1983-10-18	289.626307922
1983-10-19	289.811320755
1983-10-20	289.957325747
1983-10-21	289.632653061
1983-10-24	289.755829904
1983-10-25	289.613079019
1983-10-26	289.844380403
1983-10-27	289.755829904
1983-10-28	289.955555556
1983-10-31	289.679897567
1983-11-01	289.732997481
1983-11-02	289.736128237
1983-11-03	289.864900662
1983-11-04	289.755829904
1983-11-07	289.809655172
1983-11-08	289.711507293
1983-11-09	289.78313253
1983-11-10	289.843426883
1983-11-11	289.901449275
1983-11-14	289.68914956
1983-11-15	289.68914956
1983-11-16	289.901449275
1983-11-17	289.900990099
1983-11-18	289.752808989
1983-11-21	289.811320755
1983-11-22	289.811320755
1983-11-23	289.957325747
1983-11-25	289.900990099
1983-11-28	289.809655172
1983-11-29	289.698324022
1983-11-30	289.957325747
1983-12-01	289.693848355
1983-12-02	289.632653061
1983-12-05	289.957325747
1983-12-06	289.900990099
1983-12-07	289.809655172
1983-12-08	289.811320755
1983-12-09	289.758713137
1983-12-12	289.811320755
1983-12-13	289.81443299
1983-12-14	289.784386617
1983-12-15	289.788347206
1983-12-16	289.836065574
1983-12-19	289.739130435
1983-12-20	289.784386617
1983-12-21	289.835125448
1983-12-22	289.836065574
1983-12-23	289.959952886
1983-12-27	289.836065574
1983-12-28	289.668597914
1983-12-29	289.788347206
1983-12-30	289.788347206
1984-01-03	289.882352941
1984-01-04	289.663201663
1984-01-05	289.706666667
1984-01-06	289.703549061
1984-01-09	289.766004415
1984-01-10	289.813221406
1984-01-11	289.855072464
1984-01-12	289.663201663
1984-01-13	289.70031881
1984-01-16	289.663201663
1984-01-17	289.748987854
1984-01-18	289.709677419
1984-01-19	289.79020979
1984-01-20	289.748987854
1984-01-23	289.895582329
1984-01-24	289.70031881
1984-01-25	289.92481203
1984-01-26	289.813221406
1984-01-27	289.882352941
1984-01-30	289.836065574
1984-01-31	289.836065574
1984-02-01	289.959952886
1984-02-02	289.79020979
1984-02-03	289.6643026
1984-02-06	289.91521197
1984-02-07	289.961538462
1984-02-08	289.91521197
1984-02-09	289.963190184
1984-02-10	289.788347206
1984-02-13	289.835125448
1984-02-14	289.882352941
1984-02-15	289.882352941
1984-02-16	289.716894977
1984-02-17	289.668597914
1984-02-21	289.882352941
1984-02-22	289.659259259
1984-02-23	289.655172414
1984-02-24	289.811965812
1984-02-27	289.92481203
1984-02-28	289.672727273
1984-02-29	289.766004415
1984-03-01	289.92481203
1984-03-02	289.70031881
1984-03-05	289.768147346
1984-03-06	289.763779528
1984-03-07	289.925601751
1984-03-08	289.655172414
1984-03-09	289.723076923
1984-03-12	289.659259259
1984-03-13	289.92481203
1984-03-14	289.810663765
1984-03-15	289.768147346
1984-03-16	289.810663765
1984-03-19	289.766004415
1984-03-20	289.926421405
1984-03-21	289.926421405
1984-03-22	289.672727273
1984-03-23	289.672727273
1984-03-26	289.763779528
1984-03-27	289.668597914
1984-03-28	289.672727273
1984-03-29	289.716894977
1984-03-30	289.836065574
1984-04-02	289.79020979
1984-04-03	289.668597914
1984-04-04	289.6643026
1984-04-05	289.961538462
1984-04-06	289.736128237
1984-04-09	289.736128237
1984-04-10	289.836065574
1984-04-11	289.6643026
1984-04-12	289.763779528
1984-04-13	289.763779528
1984-04-16	289.766004415
1984-04-17	289.854583772
1984-04-18	289.855072464
1984-04-19	289.706666667
1984-04-23	289.895812053
1984-04-24	289.663201663
1984-04-25	289.813221406
1984-04-26	289.933723197
1984-04-27	289.692307692
1984-04-30	289.772853186
1984-05-01	289.81342633
1984-05-02	289.685689201
1984-05-03	289.906507791
1984-05-04	289.692307692
1984-05-07	289.90689013
1984-05-08	289.719823789
1984-05-09	289.847769029
1984-05-10	289.847769029
1984-05-11	289.811320755
1984-05-14	289.906507791
1984-05-15	289.774545455
1984-05-16	289.732193732
1984-05-17	289.751243781
1984-05-18	289.933723197
1984-05-21	289.774545455
1984-05-22	289.83286385
1984-05-23	289.932885906
1984-05-24	289.895360316
1984-05-25	289.791748527
1984-05-29	289.895360316
1984-05-30	289.79020979
1984-05-31	289.895360316
1984-06-01	289.832061069
1984-06-04	289.68914956
1984-06-05	289.663201663
1984-06-06	289.79020979
1984-06-07	289.709677419
1984-06-08	289.748987854
1984-06-11	289.748987854
1984-06-12	289.751243781
1984-06-13	289.933723197
1984-06-14	289.895582329
